codigo,disciplina,turma,horario,local,docente,departamento_id,tipo_componente,modalidade_educacao,unidade_responsavel,codigo_componente,nome_componente,pre_requisitos,co_requisitos,equivalencias,excluir_avaliacao,matriculavel_online,horario_flexivel,permite_multiplas_aprovacoes,quantidade_avaliacoes,ementa,carga_horaria_total
02,FCE0189 - SEMINÁRIO INTEGRATIVO 1,MARIA INEZ MONTAGNER (30h),"7T23
											


		

											Sábado 14:00 às 15:50",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"Integração interdisciplinar, o contexto e o exercício profissional das áreas da saúde, a inclusão social de portadores de deficiência.",Não informado
03,FCE0189 - SEMINÁRIO INTEGRATIVO 1,CORINA ELIZABETH SATLER (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"Integração interdisciplinar, o contexto e o exercício profissional das áreas da saúde, a inclusão social de portadores de deficiência.",Não informado
04,FCE0189 - SEMINÁRIO INTEGRATIVO 1,MIGUEL ANGELO MONTAGNER (30h),"7T45
											


		

											Sábado 16:00 às 17:50",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"Integração interdisciplinar, o contexto e o exercício profissional das áreas da saúde, a inclusão social de portadores de deficiência.",Não informado
05,FCE0189 - SEMINÁRIO INTEGRATIVO 1,MIGUEL ANGELO MONTAGNER (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"Integração interdisciplinar, o contexto e o exercício profissional das áreas da saúde, a inclusão social de portadores de deficiência.",Não informado
03,FCE0192 - DO ÁTOMO À CÉLULA,DIEGO MADUREIRA DE OLIVEIRA (60h),"25T23
											


		

											Segunda-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,72,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0192,DO ÁTOMO À CÉLULA,-,-,Nenhuma,Não,Sim,Não,Não,1,Organização da matéria e fenômenos químicos e físicos importantes para a constituição da célula. Principais biomoléculas e estruturas celulares.,Não informado
04,FCE0192 - DO ÁTOMO À CÉLULA,LUIS ALEXANDRE MUEHLMANN (60h),"25T45
											


		

											Segunda-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,65,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0192,DO ÁTOMO À CÉLULA,-,-,Nenhuma,Não,Sim,Não,Não,1,Organização da matéria e fenômenos químicos e físicos importantes para a constituição da célula. Principais biomoléculas e estruturas celulares.,Não informado
05,FCE0192 - DO ÁTOMO À CÉLULA,GRAZIELLA ANSELMO JOANITTI (60h),"25M34
											


		

											Segunda-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0192,DO ÁTOMO À CÉLULA,-,-,Nenhuma,Não,Sim,Não,Não,1,Organização da matéria e fenômenos químicos e físicos importantes para a constituição da célula. Principais biomoléculas e estruturas celulares.,Não informado
06,FCE0192 - DO ÁTOMO À CÉLULA,GRAZIELLA ANSELMO JOANITTI (60h),"25M12
											


		

											Segunda-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,65,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0192,DO ÁTOMO À CÉLULA,-,-,Nenhuma,Não,Sim,Não,Não,1,Organização da matéria e fenômenos químicos e físicos importantes para a constituição da célula. Principais biomoléculas e estruturas celulares.,Não informado
01,FCE0193 - FUNDAMENTOS DE FISIOTERAPIA,EMERSON FACHIN MARTINS (30h),"6T23
											


		

											Sexta-feira 14:00 às 15:50",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,FUNDAMENTOS DE FISIOTERAPIA,-,-,Nenhuma,Não,Sim,Não,Não,1,"Contextualiza a origem da fisioterapia em um cenário histórico mostrando sua abordagem inicial no passado até as propostas de intervenção fisioterapêutica baseada em evidências. Neste panorama histórico, apresenta a legislação que regulamenta o exercício profissional do fisioterapeuta, discutindo a atuação deste profissional em todos os níveis de atenção à saúde. Introduz os principais instrumentos para intervenção fisioterapêutica e estabelece as bases para um raciocínio científico, profissional, político e social do papel do fisioterapeuta na promoção da saúde e na produção de ciência, tecnologia e inovação.",Não informado
01,FCE0194 - INTRODUÇÃO A PESQUISA CIENTÍFICA,FELIPE DE OLIVEIRA RODRIGUES (30h),"4M5  4T1
											


		

											Quarta-feira 12:00 às 13:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0194,INTRODUÇÃO A PESQUISA CIENTÍFICA,-,-,Nenhuma,Não,Sim,Não,Não,1,"A leitura como método, a compreensão do conceito de ciência, a natureza do conhecimento cientifico, o método cientifico, as normas para a apresentação de trabalhos científicos.",Não informado
02,FCE0194 - INTRODUÇÃO A PESQUISA CIENTÍFICA,GABRIELA MACIEL DOS REIS (30h),"5M34
											


		

											Quinta-feira 10:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0194,INTRODUÇÃO A PESQUISA CIENTÍFICA,-,-,Nenhuma,Não,Sim,Não,Não,1,"A leitura como método, a compreensão do conceito de ciência, a natureza do conhecimento cientifico, o método cientifico, as normas para a apresentação de trabalhos científicos.",Não informado
03,FCE0194 - INTRODUÇÃO A PESQUISA CIENTÍFICA,SARAH RAQUEL ALMEIDA LINS (30h),"6M34
											


		

											Sexta-feira 10:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0194,INTRODUÇÃO A PESQUISA CIENTÍFICA,-,-,Nenhuma,Não,Sim,Não,Não,1,"A leitura como método, a compreensão do conceito de ciência, a natureza do conhecimento cientifico, o método cientifico, as normas para a apresentação de trabalhos científicos.",Não informado
04,FCE0194 - INTRODUÇÃO A PESQUISA CIENTÍFICA,"BRUNA PAIVA DO CARMO MERCEDES (8h)
										
										
										BRENO DE SOUSA SANTANA (22h)","4T45
											


		

											Quarta-feira 16:00 às 17:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0194,INTRODUÇÃO A PESQUISA CIENTÍFICA,-,-,Nenhuma,Não,Sim,Não,Não,1,"A leitura como método, a compreensão do conceito de ciência, a natureza do conhecimento cientifico, o método cientifico, as normas para a apresentação de trabalhos científicos.",Não informado
05,FCE0194 - INTRODUÇÃO A PESQUISA CIENTÍFICA,ALINE ARAUJO DO CARMO (30h),"4T45
											


		

											Quarta-feira 16:00 às 17:50",,55,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0194,INTRODUÇÃO A PESQUISA CIENTÍFICA,-,-,Nenhuma,Não,Sim,Não,Não,1,"A leitura como método, a compreensão do conceito de ciência, a natureza do conhecimento cientifico, o método cientifico, as normas para a apresentação de trabalhos científicos.",Não informado
01,FCE0198 - BIOFÍSICA,ARAKEN DOS SANTOS WERNECK RODRIGUES (60h),"3T2345
											


		

											Terça-feira 14:00 às 17:50",,77,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,BIOFÍSICA,-,-,Nenhuma,Não,Sim,Não,Não,1,"1. Bioeletricidade: Biofísica das membranas excitáveis, Biofísica da formação das ondas do eletrocardiograma .2. Bioacústica: Física dos sons, Biofísica da fonação, Biofísica da audição, Física aplicada ao estetoscópio, Biofísica da ausculta pulmonar, Biofísica da ausculta cardíaca, Biofísica aplicada à ultra-sonografia, efeitos biológicos dos ultra-sons.3. Biotermologia: Biofísica das trocas de calor corporal, Termometria clínica, Biofísica aplicada à termoterapia.4. Biomecânica: Biofísica da respiração.5. Bio-óptica: Biofísica da visão.",Não informado
01,FCE0199 - PESQUISA SOCIAL EM SAÚDE,MIGUEL ANGELO MONTAGNER (60h),"6M345  6T1
											


		

											Sexta-feira 10:00 às 13:50",,45,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA SOCIAL EM SAÚDE,( FCE0273 OU FCE0864 ),-,FCE0872 (PESQUISA SOCIAL EM SAÚDE COLETIVA),Não,Sim,Não,Não,1,"Analisar a história e os paradigmas do conhecimento, em especial na saúde. Enfatizando a vertente de pensamento social na área, busca a compreensão histórico-social de alguns campos do conhecimento e seus respectivos discursos em torno da questão da saúde. Estudo e análise dos grandes marcos teóricos que historicamente forneceram elementos para compreender as relações socioculturais e políticas nas sociedades modernas. Análise da contribuição das vertentes clássicas das ciências sociais para o campo da saúde coletiva, particularmente das metodologias qualitativas. Abordagem dos paradigmas contemporâneos das ciências sociais na compreensão nos processos de promoção da saúde e de produção do adoecimento. Conhecer as principais metodologias e técnicas de pesquisa social.",Não informado
02,FCE0201 - ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,DANIELLE KAISER DE SOUZA (60h),"3T2345
											


		

											Terça-feira 14:00 às 17:50",,66,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0201,ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,-,-,Nenhuma,Não,Sim,Não,Não,1,"Organização geral e construção do corpo humano. Homeostase. Desenvolvimento embrionário. Métodos e técnicas de estudo celulares e teciduais. Estrutura dos tecidos epiteliais, conjuntivos e tegumentares. Sistemas reprodutores e controle endócrino.",Não informado
03,FCE0201 - ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,JOSE AIRTON JORGE ALVES (60h),"5M1234
											


		

											Quinta-feira 08:00 às 11:50",,65,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0201,ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,-,-,Nenhuma,Não,Sim,Não,Não,1,"Organização geral e construção do corpo humano. Homeostase. Desenvolvimento embrionário. Métodos e técnicas de estudo celulares e teciduais. Estrutura dos tecidos epiteliais, conjuntivos e tegumentares. Sistemas reprodutores e controle endócrino.",Não informado
04,FCE0201 - ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,JOSE AIRTON JORGE ALVES (60h),"5T2345
											


		

											Quinta-feira 14:00 às 17:50",,77,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0201,ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,-,-,Nenhuma,Não,Sim,Não,Não,1,"Organização geral e construção do corpo humano. Homeostase. Desenvolvimento embrionário. Métodos e técnicas de estudo celulares e teciduais. Estrutura dos tecidos epiteliais, conjuntivos e tegumentares. Sistemas reprodutores e controle endócrino.",Não informado
05,FCE0201 - ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,DANIELLE KAISER DE SOUZA (60h),"3M1234
											


		

											Terça-feira 08:00 às 11:50",,65,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0201,ORGANIZAÇÃO MORFOFUNCIONAL E DESENVOLVIMENTO HUMANO,-,-,Nenhuma,Não,Sim,Não,Não,1,"Organização geral e construção do corpo humano. Homeostase. Desenvolvimento embrionário. Métodos e técnicas de estudo celulares e teciduais. Estrutura dos tecidos epiteliais, conjuntivos e tegumentares. Sistemas reprodutores e controle endócrino.",Não informado
01,FCE0204 - DO GENE À VIDA,EDGAR GUIMARAES BIONE (30h),"4T23
											


		

											Quarta-feira 14:00 às 15:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0204,DO GENE À VIDA,FCE0192,-,Nenhuma,Não,Sim,Não,Não,1,"Estudo do fluxo da informação nos sistemas biológicos, estruturas e processos relacionados.",Não informado
02,FCE0204 - DO GENE À VIDA,EDGAR GUIMARAES BIONE (30h),"4T45
											


		

											Quarta-feira 16:00 às 17:50",,55,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0204,DO GENE À VIDA,FCE0192,-,Nenhuma,Não,Sim,Não,Não,1,"Estudo do fluxo da informação nos sistemas biológicos, estruturas e processos relacionados.",Não informado
03,FCE0204 - DO GENE À VIDA,EDGAR GUIMARAES BIONE (30h),"2T23
											


		

											Segunda-feira 14:00 às 15:50",,52,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0204,DO GENE À VIDA,FCE0192,-,Nenhuma,Não,Sim,Não,Não,1,"Estudo do fluxo da informação nos sistemas biológicos, estruturas e processos relacionados.",Não informado
04,FCE0204 - DO GENE À VIDA,EDGAR GUIMARAES BIONE (30h),"2T45
											


		

											Segunda-feira 16:00 às 17:50",,75,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0204,DO GENE À VIDA,FCE0192,-,Nenhuma,Não,Sim,Não,Não,1,"Estudo do fluxo da informação nos sistemas biológicos, estruturas e processos relacionados.",Não informado
01,FCE0205 - SEMINÁRIO INTEGRATIVO 2,IZABEL CRISTINA RODRIGUES DA SILVA (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,53,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 2,( ( FCE0189 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
02,FCE0205 - SEMINÁRIO INTEGRATIVO 2,ALDIRA GUIMARAES DUARTE DOMINGUEZ (30h),"7T45
											


		

											Sábado 16:00 às 17:50",,53,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 2,( ( FCE0189 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
03,FCE0205 - SEMINÁRIO INTEGRATIVO 2,PAULA MELO MARTINS (30h),"7T45
											


		

											Sábado 16:00 às 17:50",,52,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 2,( ( FCE0189 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
04,FCE0205 - SEMINÁRIO INTEGRATIVO 2,LIANA BARBARESCO GOMIDE MATHEUS (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,52,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 2,( ( FCE0189 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
02,FCE0206 - EPIDEMIOLOGIA ANALÍTICA,FLAVIA REIS DE ANDRADE (60h),"6M1234
											


		

											Sexta-feira 08:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,EPIDEMIOLOGIA ANALÍTICA,( ( FCE0187 OU FCE0845 ) ),-,DSC0095 (EPIDEMIOLOGIA ANALÍTICA),Não,Sim,Não,Não,1,"Familiarizar os alunos com os fundamentos e usos da Epidemiologia Analítica e com o desenvolvimento de estudos epidemiológicos para obtenção de dados primários, incluindo a utilização de programas computacionais de análise.",Não informado
03,FCE0206 - EPIDEMIOLOGIA ANALÍTICA,WILDO NAVEGANTES DE ARAUJO (60h),"3M1234
											


		

											Terça-feira 08:00 às 11:50",,41,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,EPIDEMIOLOGIA ANALÍTICA,( ( FCE0187 OU FCE0845 ) ),-,DSC0095 (EPIDEMIOLOGIA ANALÍTICA),Não,Sim,Não,Não,1,"Familiarizar os alunos com os fundamentos e usos da Epidemiologia Analítica e com o desenvolvimento de estudos epidemiológicos para obtenção de dados primários, incluindo a utilização de programas computacionais de análise.",Não informado
04,FCE0206 - EPIDEMIOLOGIA ANALÍTICA,WALTER MASSA RAMALHO (60h),"5M1234
											


		

											Quinta-feira 08:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,EPIDEMIOLOGIA ANALÍTICA,( ( FCE0187 OU FCE0845 ) ),-,DSC0095 (EPIDEMIOLOGIA ANALÍTICA),Não,Sim,Não,Não,1,"Familiarizar os alunos com os fundamentos e usos da Epidemiologia Analítica e com o desenvolvimento de estudos epidemiológicos para obtenção de dados primários, incluindo a utilização de programas computacionais de análise.",Não informado
01,FCE0207 - FUNCIONALIDADE E SAÚDE,EMERSON FACHIN MARTINS (60h),"2T2345
											


		

											Segunda-feira 14:00 às 17:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,FUNCIONALIDADE E SAÚDE,( ( FCE0208 E FCE0193 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Descreve a saúde não somente definida pela ausência de doença, mas sim pelos componentes relacionados à saúde e ao bem estar. Discute o conceito de funcionalidade como um destes componentes e estabelece padronização e uso da linguagem para descrever a função no ciclo da vida. Apresenta modelos de funcionalidade e incapacidade de maneira a identificar o papel do fisioterapeuta em todos os níveis de atenção à saúde garantindo integridade físico-funcional e atuando nas deficiências que promovem limitação da atividade e restrição à participação individual ou coletiva.",Não informado
01,FCE0210 - PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,PAULA BEATRIZ DE MEDEIROS SANTIAGO (90h),"6M5  3T6 6T1  3N12
											


		

											Terça-feira 18:00 às 20:40Sexta-feira 12:00 às 13:50",,1,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,( ( FCE0192 ) OU ( IQD0125 ) ),-,Nenhuma,Não,Não,Não,Não,1,"metodologias de síntese e caracterização espectroscópicas de compostos bioativos uso de diversos modelos: químicos (micelas, lipossomas e outros), biológicos (células isoladas e de cultivo) e modelos animais do tipo roedores (estudos de reatividade vascular e outros) com ênfase em problemas saúde-doença.",Não informado
02,FCE0210 - PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,LIVIA CRISTINA LIRA DE SA BARRETO (90h),"4M5  4T12345
											


		

											Quarta-feira 12:00 às 17:50",,1,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,( ( FCE0192 ) OU ( IQD0125 ) ),-,Nenhuma,Não,Não,Não,Não,1,"metodologias de síntese e caracterização espectroscópicas de compostos bioativos uso de diversos modelos: químicos (micelas, lipossomas e outros), biológicos (células isoladas e de cultivo) e modelos animais do tipo roedores (estudos de reatividade vascular e outros) com ênfase em problemas saúde-doença.",Não informado
03,FCE0210 - PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,"ANDERSON DE JESUS GOMES (45h)
										
										
										CLAURE NAIN LUNARDI GOMES (45h)","4T6  46N12
											


		

											Quarta-feira 18:00 às 20:40Sexta-feira 19:00 às 20:40",,1,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,( ( FCE0192 ) OU ( IQD0125 ) ),-,Nenhuma,Não,Não,Não,Não,1,"metodologias de síntese e caracterização espectroscópicas de compostos bioativos uso de diversos modelos: químicos (micelas, lipossomas e outros), biológicos (células isoladas e de cultivo) e modelos animais do tipo roedores (estudos de reatividade vascular e outros) com ênfase em problemas saúde-doença.",Não informado
04,FCE0210 - PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,JULIANO ALEXANDRE CHAKER (90h),"7T23456  7N1
											


		

											Sábado 14:00 às 19:50",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,( ( FCE0192 ) OU ( IQD0125 ) ),-,Nenhuma,Não,Não,Não,Não,1,"metodologias de síntese e caracterização espectroscópicas de compostos bioativos uso de diversos modelos: químicos (micelas, lipossomas e outros), biológicos (células isoladas e de cultivo) e modelos animais do tipo roedores (estudos de reatividade vascular e outros) com ênfase em problemas saúde-doença.",Não informado
05,FCE0210 - PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,ELIANA FORTES GRIS (90h),"6M5  3T6 6T1  3N12
											


		

											Terça-feira 18:00 às 20:40Sexta-feira 12:00 às 13:50",,1,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,( ( FCE0192 ) OU ( IQD0125 ) ),-,Nenhuma,Não,Não,Não,Não,1,"metodologias de síntese e caracterização espectroscópicas de compostos bioativos uso de diversos modelos: químicos (micelas, lipossomas e outros), biológicos (células isoladas e de cultivo) e modelos animais do tipo roedores (estudos de reatividade vascular e outros) com ênfase em problemas saúde-doença.",Não informado
06,FCE0210 - PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,MARCELO HENRIQUE SOUSA (90h),"7M12345  7T1
											


		

											Sábado 08:00 às 13:50",,1,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,( ( FCE0192 ) OU ( IQD0125 ) ),-,Nenhuma,Não,Não,Não,Não,1,"metodologias de síntese e caracterização espectroscópicas de compostos bioativos uso de diversos modelos: químicos (micelas, lipossomas e outros), biológicos (células isoladas e de cultivo) e modelos animais do tipo roedores (estudos de reatividade vascular e outros) com ênfase em problemas saúde-doença.",Não informado
07,FCE0210 - PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,FABIANE HIRATSUKA VEIGA DE SOUZA (90h),"7M1234  4T6  4N1
											


		

											Quarta-feira 18:00 às 19:50Sábado 08:00 às 11:50",,1,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PESQUISA EM NOVOS COMPOSTOS APLICADOS A SAÚDE,( ( FCE0192 ) OU ( IQD0125 ) ),-,Nenhuma,Não,Não,Não,Não,1,"metodologias de síntese e caracterização espectroscópicas de compostos bioativos uso de diversos modelos: químicos (micelas, lipossomas e outros), biológicos (células isoladas e de cultivo) e modelos animais do tipo roedores (estudos de reatividade vascular e outros) com ênfase em problemas saúde-doença.",Não informado
