codigo,disciplina,turma,horario,local,docente,departamento_id,tipo_componente,modalidade_educacao,unidade_responsavel,codigo_componente,nome_componente,pre_requisitos,co_requisitos,equivalencias,excluir_avaliacao,matriculavel_online,horario_flexivel,permite_multiplas_aprovacoes,quantidade_avaliacoes,ementa,carga_horaria_total
06,FCE0172 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,"TAYSE TAMARA DA PAIXAO DUARTE (30h)
										
										
										MICHELLE ZAMPIERI IPOLITO (30h)","23T34
											


		

											Segunda-feira 14:55 às 16:55Terça-feira 14:55 às 16:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,( ( FCE0171 OU FCE0250 ) E ( FCE0170 OU FCE0248 ) E ( FCE0282 ) E ( FCE0246 ) E ( FCE0206 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicac&#807;a&#771;o da Sistematizac&#807;a&#771;o da Assiste&#770;ncia de Enfermagem ao indivi&#769;duo adulto e idoso, submetidos a tratamento cli&#769;nico, na atenc&#807;a&#771;o prima&#769;ria, secunda&#769;ria e tercia&#769;ria em sau&#769;de. Reflexa&#771;o acerca do cuidado em sau&#769;de com base nas proposic&#807;o&#771;es e&#769;ticas e bioe&#769;ticas no cuidado de enfermagem.",Não informado
07,FCE0172 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,"TAYSE TAMARA DA PAIXAO DUARTE (30h)
										
										
										MICHELLE ZAMPIERI IPOLITO (30h)","23T34
											


		

											Segunda-feira 14:55 às 16:55Terça-feira 14:55 às 16:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,( ( FCE0171 OU FCE0250 ) E ( FCE0170 OU FCE0248 ) E ( FCE0282 ) E ( FCE0246 ) E ( FCE0206 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicac&#807;a&#771;o da Sistematizac&#807;a&#771;o da Assiste&#770;ncia de Enfermagem ao indivi&#769;duo adulto e idoso, submetidos a tratamento cli&#769;nico, na atenc&#807;a&#771;o prima&#769;ria, secunda&#769;ria e tercia&#769;ria em sau&#769;de. Reflexa&#771;o acerca do cuidado em sau&#769;de com base nas proposic&#807;o&#771;es e&#769;ticas e bioe&#769;ticas no cuidado de enfermagem.",Não informado
08,FCE0172 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,"TAYSE TAMARA DA PAIXAO DUARTE (30h)
										
										
										MICHELLE ZAMPIERI IPOLITO (30h)","23T35
											


		

											Segunda-feira 14:55 às 15:50Segunda-feira 16:55 às 17:50Terça-feira 14:55 às 15:50Terça-feira 16:55 às 17:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,( ( FCE0171 OU FCE0250 ) E ( FCE0170 OU FCE0248 ) E ( FCE0282 ) E ( FCE0246 ) E ( FCE0206 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicac&#807;a&#771;o da Sistematizac&#807;a&#771;o da Assiste&#770;ncia de Enfermagem ao indivi&#769;duo adulto e idoso, submetidos a tratamento cli&#769;nico, na atenc&#807;a&#771;o prima&#769;ria, secunda&#769;ria e tercia&#769;ria em sau&#769;de. Reflexa&#771;o acerca do cuidado em sau&#769;de com base nas proposic&#807;o&#771;es e&#769;ticas e bioe&#769;ticas no cuidado de enfermagem.",Não informado
09,FCE0172 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,"TAYSE TAMARA DA PAIXAO DUARTE (30h)
										
										
										MICHELLE ZAMPIERI IPOLITO (30h)","23T15
											


		

											Segunda-feira 12:55 às 13:50Segunda-feira 16:55 às 17:50Terça-feira 12:55 às 13:50Terça-feira 16:55 às 17:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 3,( ( FCE0171 OU FCE0250 ) E ( FCE0170 OU FCE0248 ) E ( FCE0282 ) E ( FCE0246 ) E ( FCE0206 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicac&#807;a&#771;o da Sistematizac&#807;a&#771;o da Assiste&#770;ncia de Enfermagem ao indivi&#769;duo adulto e idoso, submetidos a tratamento cli&#769;nico, na atenc&#807;a&#771;o prima&#769;ria, secunda&#769;ria e tercia&#769;ria em sau&#769;de. Reflexa&#771;o acerca do cuidado em sau&#769;de com base nas proposic&#807;o&#771;es e&#769;ticas e bioe&#769;ticas no cuidado de enfermagem.",Não informado
01,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3M12
											


		

											Terça-feira 08:00 às 09:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
02,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3M12
											


		

											Terça-feira 08:00 às 09:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
03,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3M34
											


		

											Terça-feira 10:00 às 11:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
04,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3M34
											


		

											Terça-feira 10:00 às 11:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
05,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3M45
											


		

											Terça-feira 10:55 às 12:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
06,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3T12
											


		

											Terça-feira 12:55 às 14:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
07,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3T12
											


		

											Terça-feira 12:55 às 14:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
08,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,"BRUNA PAIVA DO CARMO MERCEDES (15h)
										
										
										DIANE MARIA SCHERER KUHN LAGO (15h)","3T34
											


		

											Terça-feira 14:55 às 16:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
09,FCE0173 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,A DEFINIR DOCENTE,"3M13
											


		

											Terça-feira 08:00 às 08:55Terça-feira 10:00 às 10:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 4,( ( FCE0172 ) E ( FCE0362 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Aplicação da Sistematização da Assistência de Enfermagem aos indivíduos adultos e idosos, submetidos a tratamento clínico e cirúrgico, na atenção primária, secundária e terciária em saúde. Reflexão acerca do cuidado em saúde com base nas proposições éticas e bioéticas envolvidas no cuidado de enfermagem. Aplicação do cuidado clínico e psicossocial ao indivíduo em sofrimento mental e seus familiares, tomando por base o relacionamento interpessoal.",Não informado
01,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23M2
											


		

											Segunda-feira 08:55 às 09:50Terça-feira 08:55 às 09:50",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
02,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23M1
											


		

											Segunda-feira 08:00 às 08:55Terça-feira 08:00 às 08:55",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
03,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23M3
											


		

											Segunda-feira 10:00 às 10:55Terça-feira 10:00 às 10:55",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
05,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23M4
											


		

											Segunda-feira 10:55 às 11:50Terça-feira 10:55 às 11:50",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
06,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23M5
											


		

											Segunda-feira 12:00 às 12:55Terça-feira 12:00 às 12:55",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
07,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23T2
											


		

											Segunda-feira 14:00 às 14:55Terça-feira 14:00 às 14:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
09,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23T4
											


		

											Segunda-feira 16:00 às 16:55Terça-feira 16:00 às 16:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
10,FCE0175 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,"MARCIA CRISTINA DA SILVA MAGRO (15h)
										
										
										BRENO DE SOUSA SANTANA (15h)","23T5
											


		

											Segunda-feira 16:55 às 17:50Terça-feira 16:55 às 17:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 6,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Participação nas ações de cuidado integral ao indivíduo em situação crítica e de risco, no contexto pré-hospitalar, em unidades de Pronto Socorro e Terapia Intensiva. Enfoca reconhecimento de condições críticas e situações de risco em adulto e idoso. Sistematização da assistência de enfermagem em situações reais e simuladas.",Não informado
01,FCE0176 - CUIDADO INTEGRAL À SAÚDE DO ADULTO E IDOSO NO CONTEXTO CIRÚRGICO,"MICHELLE ZAMPIERI IPOLITO (15h)
										
										
										MANI INDIANA FUNEZ (15h)","4M12
											


		

											Quarta-feira 08:00 às 09:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,CUIDADO INTEGRAL À SAÚDE DO ADULTO E IDOSO NO CONTEXTO CIRÚRGICO,( ( FCE0170 OU FCE0248 ) E ( FCE0282 ) E ( FCE0246 ) E ( FCE0206 ) E ( FCE0171 OU FCE0250 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Abordagem do processo saúde-doença na integralidade dos cuidados de enfermagem ao adulto e ao idoso, em situações cirúrgicas e correlatas, nos diversos níveis de complexidade assistencial, considerando as políticas públicas de saúde, a segurança dos indivíduos e o perfil de morbimortalidade do Distrito Federal e Entorno.  O contexto bio-psico-sócio-espiritual e familiar subsidiará a assistência, pautada nos princípios éticos, legais e humanísticos.",Não informado
01,FCE0178 - CONTEXTO HISTÓRICO E SOCIAL DA ENFERMAGEM,MARINA MORATO STIVAL LIMA (30h),"3M12
											


		

											Terça-feira 08:00 às 09:50",,63,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,CONTEXTO HISTÓRICO E SOCIAL DA ENFERMAGEM,-,-,Nenhuma,Não,Sim,Não,Não,1,Contexto histórico da enfermagem no Mundo e no Brasil. Bases conceituais da enfermagem. Teorias de enfermagem. Organização da profissão.,Não informado
01,FCE0179 - PROCESSO DE CUIDAR DE ENFERMAGEM NA COMUNIDADE,"JOSIANE MARIA OLIVEIRA DE SOUZA (15h)
										
										
										WALTERLANIA SILVA SANTOS (15h)","2M34
											


		

											Segunda-feira 10:00 às 11:50",,54,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PROCESSO DE CUIDAR DE ENFERMAGEM NA COMUNIDADE,( ( FCE0362 ) E ( FCE0172 OU FCE0364 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Processo de Cuidar de Enfermagem em Programas de Atenção à Saúde. Promoção à saúde e prevenção das doenças, com ênfase nas ações de vigilância à saúde de doenças transmissíveis, doenças crônicas não transmissíveis (emergentes ou não).",Não informado
01,FCE0180 - CUIDADO DE ENFERMAGEM EM SITUAÇÕES CRÍTICAS E DE RISCO,"MARCIA CRISTINA DA SILVA MAGRO (60h)
										
										
										BRENO DE SOUSA SANTANA (30h)","4M1234  4T23
											


		

											Quarta-feira 08:00 às 11:50Quarta-feira 14:00 às 15:50",,61,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,CUIDADO DE ENFERMAGEM EM SITUAÇÕES CRÍTICAS E DE RISCO,( ( FCE0376 E FCE0174 ) OU ( FCE0443 E FCE0446 E FCE0444 E FCE0445 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Aborda os fundamentos teóricos e práticos do cuidado de enfermagem em situação critica e de risco visando o desenvolvimento de habilidades e atitudes para o reconhecimento imediato , O manejo precoce, a avaliação e o monitoramento de indivíduos ou grupos em situação de risco. Com ênfase na analise da demanda de cuidado e na classificação de risco.",Não informado
01,FCE0183 - ESTÁGIO CURRICULAR SUPERVISIONADO EM ENFERMAGEM 1,"TANIA CRISTINA MORAIS SANTA BARBARA REHEM (90h)
										
										
										JOSIANE MARIA OLIVEIRA DE SOUZA (90h)
										
										
										WALTERLANIA SILVA SANTOS (90h)","23456T123456
											


		

											Segunda-feira 12:55 às 18:55Terça-feira 12:55 às 18:55Quarta-feira 12:55 às 18:55Quinta-feira 12:55 às 18:55Sexta-feira 12:55 às 18:55",,25,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,ESTÁGIO CURRICULAR SUPERVISIONADO EM ENFERMAGEM 1,( ( FCE0388 ) E ( FCE0377 OU FCE0175 ) E ( FCE0180 OU FCE0378 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Proporciona uma vivência no gerenciamento do processo de trabalho em enfermagem na atenção primária (Equipes tradicionais/ESF) ao indivíduo, desenvolvendo o compromisso ético, moral e senso crítico frente aos processos de saúde. Frente à realidade epidemiológica, analisar e desenvolver a visão integralizada da assistência de enfermagem e educação em saúde ao indivíduo, família e comunidade. A Interdisciplinaridade no gerenciamento do cuidado.",Não informado
